1,0.0
2,0.0
5,0.0
6,0.0
8,0.0
10,0.0
12,0.0
14,0.0
15,0.0
17,0.0
18,0.0
20,0.0
21,0.0
22,0.0
27,0.0
30,0.0
31,0.0
34,0.0
35,0.0
37,0.0
38,0.0
39,0.0
40,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
60,0.0
62,0.0
64,0.0
65,0.0
66,0.0
68,0.0
71,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
81,0.0
85,0.0
90,0.0
92,0.0
97,0.0
100,0.0
101,0.0
103,0.0
104,0.0
105,0.0
108,0.0
109,0.0
113,0.0
116,0.0
118,0.0
122,0.0
124,0.0
125,0.0
127,0.0
133,0.0
140,0.0
141,0.0
142,0.0
144,0.0
145,0.0
150,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
161,0.0
162,0.0
165,0.0
167,0.0
170,0.0
171,0.0
172,0.0
175,0.0
178,0.0
179,0.0
181,0.0
186,0.0
187,0.0
188,0.0
190,0.0
193,0.0
196,0.0
198,0.0
200,0.0
202,0.0
204,0.0
205,0.0
206,0.0
208,0.0
210,0.0
211,0.0
214,0.0
215,0.0
218,0.0
220,0.0
222,0.0
224,0.0
229,0.0
230,0.0
231,0.0
235,0.0
236,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
245,0.0
247,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
255,0.0
258,0.0
261,0.0
262,0.0
263,0.0
264,0.0
266,0.0
267,0.0
268,0.0
270,0.0
271,0.0
272,0.0
278,0.0
279,0.0
283,0.0
285,0.0
293,0.0
294,0.0
295,0.0
298,0.0
299,0.0
301,0.0
302,0.0
303,0.0
304,0.0
306,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
325,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
337,0.0
338,0.0
342,0.0
344,0.0
345,0.0
346,0.0
350,0.0
351,0.0
352,0.0
354,0.0
356,0.0
358,0.0
361,0.0
362,0.0
363,0.0
364,0.0
366,0.0
367,0.0
372,0.0
374,0.0
375,0.0
378,0.0
379,0.0
380,0.0
382,0.0
384,0.0
385,0.0
386,0.0
389,0.0
390,0.0
391,0.0
395,0.0
397,0.0
399,0.0
402,0.0
403,0.0
406,0.0
408,0.0
409,0.0
412,0.0
413,0.0
415,0.0
416,0.0
418,0.0
420,0.0
422,0.0
424,0.0
425,0.0
427,0.0
432,0.0
434,0.0
435,0.0
436,0.0
439,0.0
440,0.0
443,0.0
447,0.0
451,0.0
452,0.0
453,0.0
456,0.0
457,0.0
458,0.0
460,0.0
462,0.0
465,0.0
466,0.0
467,0.0
471,0.0
474,0.0
477,0.0
478,0.0
479,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
