1,21.778492497289562
2,22.879316193161742
5,21.543879652094166
6,20.735588876782607
8,19.678456594918792
10,17.273256692964484
12,23.0791758859411
14,24.689425756571385
15,20.205928774195055
17,19.472643456366825
18,19.948003397761795
20,26.602713437041228
21,25.367455110228377
22,23.045725432164218
27,18.070701600369894
30,24.391375498204763
31,28.994475077670838
34,30.64241136221217
35,20.916059979627594
37,20.482960774684113
38,22.84274581622867
39,19.34080299410836
40,20.929676261122264
45,20.65754307909493
46,22.669503155933068
48,22.824438682151655
49,19.164674813306082
50,28.994475077670838
51,20.00743688132272
52,20.741066740215253
54,19.635060941630584
55,23.301965197484567
60,25.843770275297253
62,19.29967458228952
64,26.933122235817443
65,21.959396100636127
66,18.809898812121563
68,20.771913329934936
71,18.528803344022847
75,19.572164215601585
76,26.263966431344826
77,20.793261547292328
78,23.852546512857305
79,22.097335792876425
81,22.893873906159545
85,23.539082534906576
90,29.32865729753635
92,20.65754307909493
97,24.30527225961148
100,23.261833156413545
101,27.701511084532306
103,20.24928529332853
104,22.201000932251894
105,20.723037894681053
108,21.40713494912485
109,22.499679500304634
113,19.23585065670067
116,20.038601119656562
118,18.133970580478284
122,22.07479860648853
124,22.542808825697183
125,28.22314656386734
127,19.499718720956555
133,21.48646777773935
140,15.959606255035819
141,19.749367877131096
142,18.405308171614983
144,19.14673403711225
145,19.01321279281523
150,18.784422260785707
154,22.43735610557049
155,19.624315326048286
156,21.401637600170023
157,19.33018083289155
158,22.921601402669886
159,28.994475077670838
161,21.09074709516688
162,27.5914124813778
165,24.871517666552702
167,23.154939914041822
170,27.79833955235267
171,21.616824641123053
172,20.69361109397938
175,30.094669394221636
178,20.64429672777466
179,21.385478295651886
181,22.201000932251894
186,23.725859962416084
187,19.491131948956326
188,24.237881805942553
190,23.883196855265087
193,18.28948027963228
196,29.407543168784137
198,21.12647064214136
200,26.03108576279193
202,23.725859962416084
204,25.83533275564017
205,23.914177512961505
206,20.380632092131997
208,21.92248358051782
210,21.56043252041824
211,20.482960774684113
214,23.09366848013374
215,21.083537815737596
218,15.57545717079923
220,20.353224105506065
222,17.742027292750127
224,18.961198462509817
229,21.401637600170023
230,19.04803830817091
231,20.398722991465235
235,20.142612515972317
236,19.297233135938082
238,26.715919860598717
239,23.410323608015077
240,23.431363442075316
241,20.24928529332853
242,21.95342219422947
243,20.913146013453915
245,21.480398185348914
247,17.09318301204774
249,26.933122235817443
250,29.244929761434047
251,18.28948027963228
252,22.30042843365307
253,23.539082534906576
255,23.901760716666775
258,24.099470567149815
261,19.678456594918792
262,17.279791080372142
263,21.729660599522507
264,20.35766613700845
266,24.27203579081031
267,23.26592718151321
268,22.52113569944932
270,17.21880228455666
271,26.180423617055705
272,27.47381212613449
278,22.097335792876425
279,20.89060121126404
283,22.481115261536697
285,21.935345759918796
293,23.154929358650786
294,24.30527225961148
295,25.013669670432662
298,27.815719718747154
299,27.701511084532306
301,21.76363177688096
302,23.179577969862013
303,21.27934314098414
304,21.640405987928304
306,18.961198462509817
308,25.787399677088317
309,26.231024692313973
310,24.519280398321786
311,26.684813596103435
312,24.30527225961148
313,20.304116636356714
315,25.257046369935313
316,22.485463411758435
317,23.425601142239607
318,18.070701600369894
319,19.948003397761795
320,30.64241136221217
325,23.020977962715815
330,22.603575062930247
331,26.381934371080256
332,23.660159895546546
333,21.872741034860795
334,22.436763237787524
337,22.607296557347986
338,29.73920998128281
342,19.527106545356574
344,20.028762652275795
345,20.453831111753427
346,15.703409538691286
350,30.2731149292074
351,20.072156735879656
352,20.771913329934936
354,21.27934314098414
356,22.081286671923788
358,22.987348024500537
361,20.673910679236787
362,18.56474107384314
363,18.829075225504447
364,21.674642008485097
366,22.236320405838732
367,23.0791758859411
372,20.825266084418125
374,28.202730949368195
375,23.0791758859411
378,21.347249340471077
379,25.124555909626302
380,20.690210932339323
382,19.527867420199474
384,21.89564529896284
385,22.040122100411235
386,20.927090175948372
389,22.218535906285144
390,18.809898812121563
391,19.385334054803902
395,23.762359478447607
397,23.425601142239607
399,21.02478803515567
402,22.73925864710941
403,18.961198462509817
406,22.485463411758435
408,19.66235715751424
409,22.670432191244284
412,23.0791758859411
413,26.29240027224715
415,17.50019472731527
416,30.214105220642494
418,22.28873386873093
420,24.30527225961148
422,21.50398302686069
424,18.65067671048657
425,21.872741034860795
427,20.19931148163493
432,19.143952673839102
434,22.73437675379054
435,21.71044501763533
436,17.875991873827708
439,22.011504842957756
440,20.977880997078422
443,27.701511084532306
447,17.45104149999574
451,18.829075225504447
452,27.701511084532306
453,19.635048374611856
456,19.297233135938082
457,24.27203579081031
458,23.490170297581773
460,24.58310713617195
462,21.87496377725249
465,21.25825476258274
466,15.720663591767142
467,23.321089849460773
471,24.05458804841758
474,22.91835634927435
477,26.715919860598717
478,21.586273022942034
479,21.71044501763533
481,19.673684338578592
482,25.259096392874717
483,17.711351087313798
484,20.28095282594505
485,21.872741034860795
487,19.390641799858987
489,19.5959383069579
491,26.933122235817443
492,22.361181921097305
493,19.948003397761795
494,20.226738655984775
495,24.084388354883682
496,23.662259596874378
497,18.73008227265919
500,20.51512381176889
501,25.51233128355443
503,21.90394381327908
505,19.662885921103726
506,15.062283995112999
511,30.64241136221217
513,20.438450354275705
516,24.237881805942553
518,22.949696756627915
520,20.72041614780248
521,20.65754307909493
522,21.882296665647218
523,22.155019121603033
524,23.71643851058391
526,21.09502358974138
527,26.381934371080256
529,21.220260197087423
531,28.994475077670838
533,19.62808909219183
535,22.56505477739157
538,27.701511084532306
545,18.961198462509817
546,22.274152965300953
548,20.156774552891964
549,24.16630992497496
553,20.678874066002045
557,20.771913329934936
558,24.25007458847678
568,17.325253669732195
569,25.790326705402247
571,25.57512036362008
576,18.365109037360764
577,23.725859962416084
578,31.417248437481945
580,17.279791080372142
582,24.0249055161003
583,18.60203234823046
585,24.857249353589406
587,18.961198462509817
588,24.05458804841758
590,20.24896443757263
592,20.92121135641232
596,18.339973507273537
597,21.51787727810626
601,18.36080807041192
602,23.584184985541125
603,28.202730949368195
604,22.930088785441637
605,23.94347898949406
608,18.961198462509817
612,19.51644397628743
613,18.90230255694352
614,22.48734667999695
615,21.27934314098414
618,25.61143357094473
620,17.9907348246723
622,19.21665625103375
624,18.961198462509817
625,19.500308127232067
627,24.22306188040346
630,20.038263867787787
632,24.432348458936655
635,22.097335792876425
636,23.71643851058391
638,24.36355826029392
641,20.805704746503196
643,26.592467365283866
644,21.471117289520137
646,22.029082029103876
647,24.27203579081031
648,23.43373318338189
650,22.979650812264605
652,29.15918636184073
653,19.948003397761795
654,23.528812125054355
658,18.747927861383275
661,21.642567047733795
664,20.553783093778208
666,19.491131948956326
667,23.490072849643227
670,30.655043221009628
671,22.2085693442506
672,24.095682306372833
676,19.827174403796644
679,20.304116636356714
680,22.63422125186547
683,28.994475077670838
685,18.809898812121563
687,30.64241136221217
688,27.964599475791772
689,20.226355525901777
691,29.69422352182416
693,24.722667871310772
695,21.09074709516688
698,24.154052621333825
700,21.350264188391424
702,23.113997878853002
706,21.69690819081598
710,26.933122235817443
711,18.920307442833927
713,19.212738323112955
717,20.771913329934936
718,21.19116653859167
721,20.768911933834964
722,30.64241136221217
724,17.900026861953478
725,18.01748099154437
729,23.957077486513292
731,17.852268166925697
733,21.996902220827877
736,19.04803830817091
737,28.994475077670838
738,30.806036349099227
740,22.48138921802007
741,22.976223050883842
745,18.28948027963228
746,20.847233664754953
748,19.048934175307643
750,32.03082382525617
751,20.929676261122264
752,19.040464369387657
753,15.0235951082354
757,23.0791758859411
760,28.994475077670838
765,23.110269414548704
766,20.763655065228942
767,24.151973923233445
769,22.607296557347986
773,18.881844538778555
775,25.843770275297253
780,24.13882198562707
783,29.99789052521861
784,23.889696689044523
785,25.999488983386964
786,18.961198462509817
788,20.533186974170857
789,20.89060121126404
790,20.977880997078422
792,22.687304147550698
794,20.122636751471944
795,23.81769724298921
796,18.961198462509817
798,21.08016842886667
801,21.662020736657738
803,18.961198462509817
805,20.687960387312785
808,20.929676261122264
809,18.44286740561195
